<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NLMK,60,210222,1700,221.3,221.98,207.12,208.8,4516760
NLMK,60,210222,1800,208.8,215.16,208,208.96,6279910
NLMK,60,210222,1900,208.96,214.62,208.06,208.86,3273240
NLMK,60,210222,2000,209.48,212.72,208.86,211.4,1663070
NLMK,60,210222,2100,211.4,213.22,205.52,205.7,951540
NLMK,60,210222,2200,205.72,205.74,191.36,192.2,2613670
NLMK,60,210222,2300,192.42,208.9,186,205.18,3128370
NLMK,60,220222,0000,204.82,206.14,198.72,200.98,1183860
NLMK,60,220222,0800,200.6,205.6,191.92,203.12,1135010
NLMK,60,220222,0900,203.12,210,202.7,207.96,914400
NLMK,60,220222,1000,207.96,208,198,198.76,1320990
NLMK,60,220222,1100,198.66,205.96,195.84,202.82,4324750
NLMK,60,220222,1200,202.88,210.76,201.4,205.38,3524370
NLMK,60,220222,1300,205.18,208.94,204.64,207.9,1854990
NLMK,60,220222,1400,207.9,210.5,206.8,208.4,1011910
NLMK,60,220222,1500,208.48,209.58,206.46,207.34,1386410
NLMK,60,220222,1600,207.46,214.88,206.1,214.58,2617540
NLMK,60,220222,1700,214.64,216.2,212.4,215.46,1671840
NLMK,60,220222,1800,215.46,222.44,214.36,221.04,2544290
NLMK,60,220222,1900,220.94,223.54,217.38,218.74,2870460
NLMK,60,220222,2000,216.36,220.74,206.52,213.12,2947500
NLMK,60,220222,2100,212.98,213.24,210,211.4,601200
NLMK,60,220222,2200,211.48,214.98,211.2,212.78,319900
NLMK,60,220222,2300,212.78,221,211.68,219.12,1047640
NLMK,60,230222,0000,219.04,220.8,218.6,220.04,327800
NLMK,60,240222,0800,197.98,198.1,189.78,189.78,1873100
NLMK,60,240222,1000,189.78,189.8,189.78,189.78,110960
