<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XBTUSD,D,210720,0300,9216.1,9224.6,9131.5,9163,2034.71910929
XBTUSD,D,220720,0300,9163,9436,9157.29999,9393.79999,4024.556736
XBTUSD,D,230720,0300,9393.9,9569,9281.8,9529.9,3140.42267344
XBTUSD,D,240720,0300,9529.8,9676,9460,9612,4565.37929496
XBTUSD,D,250720,0300,9612,9649,9480,9553.6,3345.6819382
XBTUSD,D,260720,0300,9553.6,9748.1,9540.9,9710.2,2412.07405751
XBTUSD,D,270720,0300,9712.1,10197,9666.7,9939.6,5226.34435476
XBTUSD,D,280720,0300,9939.6,11420,9937.1,11046.1,16319.45829221
XBTUSD,D,290720,0300,11051,11263.1,10588,10934,8491.24305813
XBTUSD,D,300720,0300,10934,11348,10852.2,11108.2,6259.97219979
XBTUSD,D,310720,0300,11111.1,11187.2,10828.8,11114.8,5060.58169325
XBTUSD,D,010820,0300,11114.8,11460,10980,11356.2,5392.11100282
XBTUSD,D,020820,0300,11356.1,11883.4,11239.4,11809.9,6936.40577786
XBTUSD,D,030820,0300,11811,12126.6,10590,11067.1,9104.74299794
XBTUSD,D,040820,0300,11072.1,11484.2,10827.9,11237.3,4734.44664502
XBTUSD,D,050820,0300,11237.1,11419,11028.5,11197.5,3414.15225619
XBTUSD,D,060820,0300,11200,11791.4,11099.2,11746,5231.24204388
XBTUSD,D,070820,0300,11746,11912.2,11579.3,11771.5,4420.08325599
XBTUSD,D,080820,0300,11771.5,11918.7,11350,11603.5,5265.44631527
XBTUSD,D,090820,0300,11603.5,11813.8,11540,11768,2219.1048216
XBTUSD,D,100820,0300,11768,11804.9,11532.5,11687.5,1618.71176563
XBTUSD,D,110820,0300,11689.7,12082.9,11535.5,11898.7,6929.95759366
XBTUSD,D,120820,0300,11898.7,11939,11133,11391.7,7266.68479318
XBTUSD,D,130820,0300,11391.6,11620,11163,11576.6,4049.43335082
XBTUSD,D,140820,0300,11576.7,11799,11269,11794.6,4297.03201047
XBTUSD,D,150820,0300,11794.8,11867.1,11658.5,11772.6,3550.7509638
XBTUSD,D,160820,0300,11775,11988,11675,11858.3,3176.34225479
XBTUSD,D,170820,0300,11855.6,11939.5,11701,11916.8,1955.79690442
XBTUSD,D,180820,0300,11919.9,12480.6,11775,12301.7,6922.39013971
XBTUSD,D,190820,0300,12301.7,12393.7,11807.7,11957,6055.64136229
XBTUSD,D,200820,0300,11955.2,12020,11569.4,11757.4,5945.80718544
XBTUSD,D,210820,0300,11757.2,11899.7,11675,11864.6,3273.30757194
XBTUSD,D,220820,0300,11864.5,11884.8,11500,11522.7,3996.95631605
XBTUSD,D,230820,0300,11522.7,11687,11350,11672.7,2777.61565623
